audit_title,physical_cell_id,stage_id,threshold_reference,available_capacity_fields,cycle_index_fields,last_above_cycle,first_at_or_below_cycle,censoring_class,audit_status,evidence_paths,impact,minimal_next_step
用户风险接受的候选数据审计,45,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/45. CYCLE_after_SOH80_60°C #9.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,46,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/46. 60°C #10/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/46. 60°C #10/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/46. 60°C #10/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/46. 60°C #10/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/46. 60°C #10/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/46. 60°C #10/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/46. 60°C #10.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/46. 60°C #10/1. CYC1-50_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/46. 60°C #10/2. CYC51-100_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/46. 60°C #10/3. CYC101-150_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/46. 60°C #10/4. CYC151-200_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/46. 60°C #10/5. CYC201-250_3C @60°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,46,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/46. CYCLE_after_SOH80_60°C #10.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,47,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/47. 60°C #11/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/47. 60°C #11/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/47. 60°C #11/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/47. 60°C #11/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/47. 60°C #11/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/47. 60°C #11/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/47. 60°C #11.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/47. 60°C #11/1. CYC1-50_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/47. 60°C #11/2. CYC51-100_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/47. 60°C #11/3. CYC101-150_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/47. 60°C #11/4. CYC151-200_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/47. 60°C #11/5. CYC201-250_3C @60°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,47,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/47. CYCLE_after_SOH80_60°C #11.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,48,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/48. 60°C #12/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/48. 60°C #12/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/48. 60°C #12/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/48. 60°C #12/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/48. 60°C #12/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/48. 60°C #12/5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/48. 60°C #12.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/48. 60°C #12/1. CYC1-50_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/48. 60°C #12/2. CYC51-100_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/48. 60°C #12/3. CYC101-150_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/48. 60°C #12/4. CYC151-200_3C @60°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/48. 60°C #12/5. CYC201-250_3C @60°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,48,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/48. CYCLE_after_SOH80_60°C #12.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,49,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/49. LOW C@ 10°C #1/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/49. LOW C@ 10°C #1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/49. LOW C@ 10°C #1/1. CYC1-50_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/49. LOW C@ 10°C #1/2. CYC51-100_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/49. LOW C@ 10°C #1/3. CYC101-150_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/49. LOW C@ 10°C #1/4. CYC151-210_0.5C @10°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,49,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/49. CYCLE_after_SOH80_LOW C@ 10°C #1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,50,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/50. LOW C@ 10°C #2/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/50. LOW C@ 10°C #2/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/50. LOW C@ 10°C #2/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/50. LOW C@ 10°C #2/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/50. LOW C@ 10°C #2/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/50. LOW C@ 10°C #2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/50. LOW C@ 10°C #2/1. CYC1-50_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/50. LOW C@ 10°C #2/2. CYC51-100_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/50. LOW C@ 10°C #2/3. CYC101-150_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/50. LOW C@ 10°C #2/4. CYC151-210_0.5C @10°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,50,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/50. CYCLE_after_SOH80_LOW C@ 10°C #2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,51,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/51. LOW C@ 10°C #3/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/51. LOW C@ 10°C #3/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/51. LOW C@ 10°C #3/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/51. LOW C@ 10°C #3/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/51. LOW C@ 10°C #3/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/51. LOW C@ 10°C #3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/51. LOW C@ 10°C #3/1. CYC1-50_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/51. LOW C@ 10°C #3/2. CYC51-100_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/51. LOW C@ 10°C #3/3. CYC101-150_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/51. LOW C@ 10°C #3/4. CYC151-210_0.5C @10°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,51,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/51. CYCLE_after_SOH80_LOW C@ 10°C #3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,52,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/52. LOW C@ 10°C #4/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/52. LOW C@ 10°C #4/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/52. LOW C@ 10°C #4/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/52. LOW C@ 10°C #4/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/52. LOW C@ 10°C #4/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/52. LOW C@ 10°C #4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/52. LOW C@ 10°C #4/1. CYC1-50_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/52. LOW C@ 10°C #4/2. CYC51-100_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/52. LOW C@ 10°C #4/3. CYC101-150_0.5C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/52. LOW C@ 10°C #4/4. CYC151-210_0.5C @10°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,52,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/52. CYCLE_after_SOH80_LOW C@ 10°C #4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,53,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/53. LOW C@ 10°C #5/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/53. LOW C@ 10°C #5/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/53. LOW C@ 10°C #5/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/53. LOW C@ 10°C #5/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/53. LOW C@ 10°C #5/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/53. LOW C@ 10°C #5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/53. LOW C@ 10°C #5/1. CYC1-50_1C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/53. LOW C@ 10°C #5/2. CYC51-100_1C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/53. LOW C@ 10°C #5/3. CYC101-150_1C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/53. LOW C@ 10°C #5/4. CYC151-200_1C @10°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,53,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/53. CYCLE_after_SOH80_LOW C@ 10°C #5.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
用户风险接受的候选数据审计,54,soh100_to_80,NOT_VERIFIABLE: no authoritative per-cell SOH80 capacity-reference field in raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present inside tester files; RPT filename index is not a physical aging-cycle field,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/54. LOW C@ 10°C #6/0.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/54. LOW C@ 10°C #6/1.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/54. LOW C@ 10°C #6/2.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/54. LOW C@ 10°C #6/3.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/RPT Data/54. LOW C@ 10°C #6/4.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/0.033C RPT Data/54. LOW C@ 10°C #6.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/54. LOW C@ 10°C #6/1. CYC1-50_1C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/54. LOW C@ 10°C #6/2. CYC51-100_1C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/54. LOW C@ 10°C #6/3. CYC101-150_1C @10°C.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/Cycle Data/54. LOW C@ 10°C #6/4. CYC151-200_1C @10°C.csv,No observed/right/left label may be emitted; RPT-to-physical-cycle alignment and threshold reference are unproven.,Provide authoritative protocol evidence binding each RPT to physical aging cycle and defining SOH80 reference/capacity step.
用户风险接受的候选数据审计,54,soh80_to_60,NOT_VERIFIABLE: no authoritative SOH60 capacity-reference/standardized checkpoint field in After-SOH80 raw CSV headers,Capacity(Ah)|Capa. Sum(Ah)|Char. Cap.(Ah)|Dischar. Cap.(Ah),CurCycle|TotCycle present; stage-relative physical meaning is not accompanied by threshold-reference provenance,,,invalid_protocol,NOT_VERIFIABLE,/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/After SOH80 Data/54. CYCLE_after_SOH80_LOW C@ 10°C #6.csv|/Users/wanghaoming/Public/SOC电池数据中心/SOC电池数据中心/Battery raw data/2nd_lifetime.xlsx,No observed/right/left label may be emitted; continuous cycle capacity cannot substitute for the defined SOH60 checkpoint without protocol evidence.,Provide authoritative second-stage protocol and exact capacity-reference/checkpoint mapping; then re-audit adjacent above/below observations.
